arm,long_thr,exit_thr,symbol,window,n_trades,total_return,sharpe,max_dd
momentum_long,70.0,50.0,UK100,0,23,-0.025931342709132332,-0.38958803661215463,-0.06362986582883323
momentum_long,70.0,50.0,UK100,1,25,-0.09531339011129203,-1.3259501826800495,-0.09759898413344759
momentum_long,70.0,50.0,UK100,2,32,-0.11079130422590255,-1.499773170906975,-0.11589733009357794
momentum_long,70.0,40.0,UK100_ETF,3,41,0.01652833232463191,0.14218992434806327,-0.06740113896017075
momentum_long,70.0,50.0,DAX40,0,27,-0.028877490106241743,-0.38314587501750735,-0.06253755585452792
momentum_long,70.0,50.0,DAX40,1,24,-0.019917953827412904,-0.2896038661865093,-0.05134846487267264
momentum_long,70.0,50.0,DAX40,2,25,-0.04182453269311537,-0.6864117892223145,-0.07086679141815921
momentum_long,70.0,50.0,UK100,3,49,0.008902032006807614,0.08132955191101836,-0.08441907912845048
momentum_long,70.0,50.0,CAC40,1,20,-0.02498270158371818,-0.31756989782379247,-0.04645019882161505
momentum_long,70.0,50.0,CAC40,0,25,-0.027318336122446496,-0.41405591855147417,-0.060449359597499974
momentum_long,70.0,50.0,CAC40,2,32,-0.052502273920589704,-0.7641387249415766,-0.052502273920589704
momentum_long,70.0,50.0,DAX40,3,51,0.009415313941819381,0.08063400819990432,-0.06529572094896252
momentum_long,70.0,50.0,IBEX35,1,23,-0.061153732733559285,-1.0197617322682377,-0.07504607427691967
momentum_long,70.0,50.0,IBEX35,0,25,-0.04743528299651423,-0.6261107417066384,-0.09196365630553593
momentum_long,70.0,50.0,IBEX35,2,23,-0.012529495462226481,-0.15178317713200887,-0.04304581985791733
momentum_long,70.0,50.0,CAC40,3,43,-0.009901362272754288,-0.05258335851871019,-0.07328194726852433
momentum_long,70.0,50.0,FTSE250,0,22,0.02264245539929699,0.3273282316330083,-0.05726365805318845
momentum_long,70.0,50.0,FTSE250,1,27,-0.05380509356039387,-0.7457319406354536,-0.07612026551910356
momentum_long,70.0,50.0,IBEX35,3,45,0.021817935815425127,0.1567513681368764,-0.06069002656293743
momentum_long,70.0,50.0,FTSE250,2,27,-0.052411730878411444,-0.6648879530620543,-0.06612745558469624
momentum_long,70.0,50.0,UK100_ETF,0,28,-0.04793487261087215,-0.7154888694709967,-0.0847240538713655
momentum_long,70.0,50.0,UK100_ETF,1,27,-0.12146503550161392,-1.6045819500747784,-0.1252410428624824
momentum_long,70.0,50.0,UK100_ETF,2,30,-0.1137231456404163,-1.6210500609047587,-0.1143652618061165
momentum_long,70.0,50.0,FTSE250,3,49,-0.07031560382504487,-0.4486025656790195,-0.09529519542431686
confidence_long,50.0,30.0,UK100,1,21,-0.10111771189572405,-1.395063831020075,-0.10111771189572405
confidence_long,50.0,30.0,UK100,0,16,0.01981899181572544,0.332162114572001,-0.045133038976961415
confidence_long,50.0,30.0,UK100,2,11,-0.03587954021368511,-0.7021421127906371,-0.0384812855642902
confidence_long,50.0,30.0,DAX40,0,7,-0.003820551373843739,-0.09327990303939446,-0.04819578178484585
confidence_long,50.0,30.0,DAX40,2,10,0.0011394159092512623,0.03532797918984996,-0.024470915905885238
confidence_long,50.0,30.0,DAX40,1,14,0.02749639661044667,0.4260737479270341,-0.04638331491895098
confidence_long,50.0,30.0,UK100,3,23,0.013554814227187295,0.13922577902860367,-0.05116273079324829
momentum_long,70.0,50.0,UK100_ETF,3,43,0.02138347910047078,0.18108931891994456,-0.06694099767113226
confidence_long,50.0,30.0,CAC40,1,9,-0.014083488625338036,-0.22352267593562042,-0.03371507754983394
confidence_long,50.0,30.0,CAC40,0,12,-0.0036373941215147587,-0.0516972735049145,-0.04937565108039943
confidence_long,50.0,30.0,CAC40,2,11,2.1049167653997003e-05,0.013631440482267419,-0.037518875882847746
confidence_long,50.0,30.0,DAX40,3,22,0.07063468100644865,0.6663909681014148,-0.05369899490767749
confidence_long,50.0,30.0,IBEX35,0,15,-0.04727962525514462,-0.8553894637853113,-0.06756117244671356
confidence_long,50.0,30.0,IBEX35,1,18,-0.02946531672813779,-0.4766122612913305,-0.04651188526961658
confidence_long,50.0,30.0,IBEX35,2,12,-0.01746901028296488,-0.32690866658331114,-0.048042247987987285
confidence_long,50.0,30.0,CAC40,3,30,-0.04407345302516552,-0.3448995498304659,-0.09041002505407669
confidence_long,50.0,30.0,FTSE250,0,14,0.03148503631802946,0.5833859792501527,-0.029146766419506087
confidence_long,50.0,30.0,FTSE250,1,15,-0.008343194954818167,-0.11851275328871964,-0.03500865809026177
confidence_long,50.0,30.0,FTSE250,2,10,-0.017606617556800708,-0.2957401333578704,-0.04321840517696918
confidence_long,50.0,30.0,IBEX35,3,17,0.13673575046607778,1.2678101763258245,-0.03167613819544479
confidence_long,50.0,30.0,UK100_ETF,1,19,-0.09387058507800972,-1.2886591020868965,-0.0977651953996358
confidence_long,50.0,30.0,UK100_ETF,0,15,-0.0026726141411843596,-0.023274700008095724,-0.03343383292631541
confidence_long,50.0,30.0,UK100_ETF,2,12,-0.010167626859520551,-0.16870607284070435,-0.028144627269678812
confidence_long,50.0,30.0,FTSE250,3,25,0.05150746813745344,0.4102953302510114,-0.05250521022739352
confidence_long,50.0,40.0,UK100,0,16,0.030626611867474063,0.5160553990311485,-0.04090617727395607
confidence_long,50.0,40.0,UK100,1,21,-0.08906964818647645,-1.2571016041653034,-0.08906964818647645
confidence_long,50.0,40.0,UK100,2,11,-0.03190025202751823,-0.6366333996363351,-0.03603699731054799
confidence_long,50.0,40.0,DAX40,0,7,0.0008212385360601981,0.031930412338831815,-0.04376076234893189
confidence_long,50.0,30.0,UK100_ETF,3,25,0.015791648986958062,0.15564680706375406,-0.07415051445765752
confidence_long,50.0,40.0,DAX40,2,11,0.0029343865611284325,0.07148819667369676,-0.024470915905885238
confidence_long,50.0,40.0,DAX40,1,15,0.018734351493903123,0.2971256196489458,-0.04485805710687485
confidence_long,50.0,40.0,UK100,3,25,0.009928277443526312,0.10617787383334268,-0.051071229643974925
confidence_long,50.0,40.0,CAC40,0,13,0.004578361536112796,0.10199255931974924,-0.04362963351851723
confidence_long,50.0,40.0,CAC40,1,9,-0.014083488625338036,-0.22352267593562042,-0.03371507754983394
confidence_long,50.0,40.0,CAC40,2,12,-0.0016735146880184626,-0.019420808492889186,-0.03665133755857697
confidence_long,50.0,40.0,DAX40,3,23,0.06536921464485945,0.6252101284459061,-0.057113647050363925
confidence_long,50.0,40.0,IBEX35,0,15,-0.03848461268328918,-0.6903061470953461,-0.060937972617557845
confidence_long,50.0,40.0,IBEX35,2,13,-0.01407066713308236,-0.2684542799593239,-0.0416921379651205
confidence_long,50.0,40.0,IBEX35,1,18,-0.027202225890720744,-0.44959845574580487,-0.04700366870480721
confidence_long,50.0,40.0,CAC40,3,31,-0.03617110658764666,-0.2835344265570769,-0.08566470991493857
confidence_long,50.0,40.0,FTSE250,1,17,-0.018684437268510323,-0.2912687886716743,-0.03500865809026177
confidence_long,50.0,40.0,FTSE250,0,14,0.03336130058011744,0.6217067016002596,-0.029146766419505865
confidence_long,50.0,40.0,IBEX35,3,17,0.1467996265755387,1.3618860763440581,-0.02310326505844673
confidence_long,50.0,40.0,FTSE250,2,10,-0.012963639367349011,-0.21490345163953278,-0.03979427029903515
confidence_long,50.0,40.0,UK100_ETF,0,15,0.002024770138996823,0.04712916518396958,-0.03099762485297164
confidence_long,50.0,40.0,UK100_ETF,1,20,-0.09536466001268784,-1.29486643457475,-0.0992528486912615
confidence_long,50.0,40.0,UK100_ETF,2,12,-0.009120366543728387,-0.15058097454178138,-0.028144627269679034
confidence_long,50.0,40.0,FTSE250,3,25,0.07751569426016491,0.6237043479979658,-0.04361069236714843
confidence_long,60.0,30.0,UK100,0,22,-0.05495785653226393,-0.8072205083405398,-0.09782162390416116
confidence_long,60.0,30.0,UK100,1,14,-0.05656184281151766,-0.9176921888214885,-0.05656184281151766
confidence_long,60.0,30.0,UK100,2,19,-0.08459054074552974,-1.1592515902427298,-0.09172334014661854
confidence_long,50.0,40.0,UK100_ETF,3,27,0.021705915447979063,0.21114605657594246,-0.06875992026862532
confidence_long,60.0,30.0,DAX40,0,15,0.037301260926158486,0.6128448505299837,-0.039055289379045344
confidence_long,60.0,30.0,DAX40,1,15,0.01189264093052489,0.18787978278423542,-0.036597877993700956
confidence_long,60.0,30.0,DAX40,2,14,-0.03307383120847007,-0.49418949238586096,-0.05246221061926093
confidence_long,60.0,30.0,UK100,3,38,-0.09361265287871956,-0.7176009416420792,-0.13635915989130887
confidence_long,60.0,30.0,CAC40,1,13,-0.021173117073043812,-0.3140035336321379,-0.05157336863078954
confidence_long,60.0,30.0,CAC40,0,22,-0.05489278287896271,-0.7331074633089567,-0.08657173018705344
confidence_long,60.0,30.0,CAC40,2,20,-0.0860035105099376,-1.331701318733277,-0.08887481883052717
confidence_long,60.0,30.0,IBEX35,0,16,-0.05583540915924223,-0.9661548557407456,-0.06144717229134766
confidence_long,60.0,30.0,DAX40,3,34,-0.010886903561806882,-0.06432407944641942,-0.06319267159810671
confidence_long,60.0,30.0,IBEX35,1,15,-0.07215195587868217,-1.3120048116803893,-0.07661855741286572
confidence_long,60.0,30.0,IBEX35,2,14,-0.05256717623438367,-0.9110015151594403,-0.07354680711087691
confidence_long,60.0,30.0,CAC40,3,31,-0.021647156619160723,-0.16113969732764435,-0.07140264104425553
confidence_long,60.0,30.0,FTSE250,1,15,-0.04552181408677103,-0.6981171717503712,-0.04793169161909849
confidence_long,60.0,30.0,FTSE250,0,16,-0.013133818021329513,-0.22270347872901752,-0.0579329240486991
confidence_long,60.0,30.0,FTSE250,2,12,-0.015201979731929494,-0.2060127629173436,-0.04035802277734579
confidence_long,60.0,30.0,IBEX35,3,28,-0.010388473157788236,-0.06573159973842924,-0.05188138190469027
confidence_long,60.0,30.0,UK100_ETF,1,18,-0.11597664281297204,-1.7471690421522748,-0.11977623968595896
confidence_long,60.0,30.0,UK100_ETF,0,23,-0.08139271327085684,-1.1532104243399661,-0.11359008322461273
confidence_long,60.0,30.0,UK100_ETF,2,18,-0.03086544402026825,-0.44293812346143546,-0.05182673520669123
confidence_long,60.0,30.0,FTSE250,3,32,-0.02261682577786417,-0.15936321122836355,-0.0686668845743702
confidence_long,60.0,40.0,UK100,1,15,-0.06656221242912563,-1.1147907586637622,-0.06656221242912563
confidence_long,60.0,40.0,UK100,0,22,-0.04787566844449198,-0.7077219518092839,-0.09106065880604808
confidence_long,60.0,40.0,UK100,2,19,-0.08459054074552974,-1.1592515902427298,-0.09172334014661854
confidence_long,60.0,40.0,DAX40,0,15,0.037301260926158486,0.6128448505299837,-0.039055289379045344
confidence_long,60.0,30.0,UK100_ETF,3,36,-0.09567358414957416,-0.7158452088698931,-0.15216457963192853
confidence_long,60.0,40.0,DAX40,1,15,0.008184578693798628,0.1339221765344386,-0.04012824760297884
confidence_long,60.0,40.0,DAX40,2,14,-0.022272787998894872,-0.3383238111570809,-0.04187774519042908
confidence_long,60.0,40.0,UK100,3,38,-0.08763476620702437,-0.671057706978292,-0.13066319879518995
confidence_long,60.0,40.0,CAC40,1,13,-0.021173117073043812,-0.3140035336321379,-0.05157336863078954
confidence_long,60.0,40.0,CAC40,0,22,-0.05489278287896271,-0.7331074633089567,-0.08657173018705344
confidence_long,60.0,40.0,DAX40,3,34,-0.010824982069164268,-0.06341703497412493,-0.06313402460586481
confidence_long,60.0,40.0,CAC40,2,20,-0.08245072349932814,-1.2883545341742526,-0.08533319285502261
confidence_long,60.0,40.0,IBEX35,0,16,-0.055084175692075354,-0.9550214842698883,-0.06070040387647735
confidence_long,60.0,40.0,IBEX35,1,15,-0.06872507134816297,-1.2619957627288445,-0.07320816968675159
confidence_long,60.0,40.0,IBEX35,2,14,-0.05256717623438367,-0.9110015151594403,-0.07354680711087691
confidence_long,60.0,40.0,CAC40,3,31,-0.022708979783615524,-0.1696132333103256,-0.07241046372587989
confidence_long,60.0,40.0,FTSE250,0,16,-0.013133818021329513,-0.22270347872901752,-0.0579329240486991
confidence_long,60.0,40.0,FTSE250,1,15,-0.04484505776816006,-0.6894652696667187,-0.04725664398264595
confidence_long,60.0,40.0,FTSE250,2,12,-0.015201979731929494,-0.2060127629173436,-0.04035802277734579
confidence_long,60.0,40.0,IBEX35,3,28,-0.010388473157788236,-0.06573159973842924,-0.05188138190469027
confidence_long,60.0,40.0,UK100_ETF,0,23,-0.07703217162173659,-1.094092991896191,-0.10938237943635398
confidence_long,60.0,40.0,UK100_ETF,1,18,-0.11582660286563828,-1.750756838249214,-0.11962684462126327
confidence_long,60.0,40.0,UK100_ETF,2,18,-0.03086544402026825,-0.44293812346143546,-0.05182673520669123
confidence_long,60.0,40.0,FTSE250,3,32,-0.02261682577786417,-0.15936321122836355,-0.0686668845743702
confidence_long,60.0,50.0,UK100,0,22,-0.036638032326563374,-0.5457314515278276,-0.08112291125318627
confidence_long,60.0,50.0,UK100,1,16,-0.06234134449023099,-1.0692155742056897,-0.06234134449023099
confidence_long,60.0,50.0,UK100,2,20,-0.08649141575819119,-1.215148423344561,-0.09360940368883397
confidence_long,60.0,40.0,UK100_ETF,3,36,-0.1139763308200561,-0.7041881504963942,-0.1693239997763304
confidence_long,60.0,50.0,DAX40,0,15,0.037301260926158486,0.6128448505299837,-0.039055289379045344
confidence_long,60.0,50.0,DAX40,1,16,0.006813235442842069,0.11682153836211456,-0.041433875240270424
confidence_long,60.0,50.0,DAX40,2,14,-0.017521852610879796,-0.2744094457942277,-0.04028647214373038
confidence_long,60.0,50.0,UK100,3,39,-0.08058188326361482,-0.6269151625004087,-0.12107301475779686
confidence_long,60.0,50.0,CAC40,0,22,-0.03955995117879252,-0.5349642164190161,-0.07175283802592636
confidence_long,60.0,50.0,CAC40,1,14,-0.01790576268633426,-0.27322954490196716,-0.04563849996918867
confidence_long,60.0,50.0,CAC40,2,21,-0.06229493295310351,-1.018331135507934,-0.0665019918358506
confidence_long,60.0,50.0,DAX40,3,36,0.005905621276836692,0.06133929933134137,-0.04561059839748749
confidence_long,60.0,50.0,IBEX35,0,19,-0.06053333067474609,-1.130888241951704,-0.06611717110882409
confidence_long,60.0,50.0,IBEX35,1,16,-0.06260319018777194,-1.2172682639350527,-0.06930834434431499
confidence_long,60.0,50.0,IBEX35,2,15,-0.0523510176704578,-0.9215351647895667,-0.07300581040965726
confidence_long,60.0,50.0,FTSE250,0,16,0.002443943441225116,0.05905579713828987,-0.0445429023981041
confidence_long,60.0,50.0,CAC40,3,32,-0.021729438114664434,-0.16490218064740786,-0.06648746008588624
confidence_long,60.0,50.0,FTSE250,1,17,-0.04010331771300657,-0.6315978638370594,-0.04010331771300657
confidence_long,60.0,50.0,FTSE250,2,12,-0.015201979731929494,-0.2060127629173436,-0.04035802277734579
confidence_long,60.0,50.0,IBEX35,3,28,-0.00626297229671291,-0.033660755981564205,-0.052733774936800426
confidence_long,60.0,50.0,UK100_ETF,1,20,-0.11716756274140638,-1.8467229038105795,-0.12096204095367102
confidence_long,60.0,50.0,UK100_ETF,0,25,-0.0745062008528965,-1.0646704597751862,-0.1041991230732846
confidence_long,60.0,50.0,UK100_ETF,2,18,-0.02481744321024848,-0.35666809164282054,-0.045909545856537726
confidence_long,60.0,50.0,FTSE250,3,36,-0.0477740410483255,-0.3685097953240426,-0.07463497772554994
confidence_long,70.0,30.0,UK100,1,16,-0.10385767867749596,-1.7044921931174615,-0.10385767867749596
confidence_long,70.0,30.0,UK100,0,25,-0.0889183777357343,-1.1997820977106133,-0.11197400817832404
confidence_long,70.0,30.0,UK100,2,23,-0.11310439853104404,-1.3839486569449801,-0.11495107616459121
confidence_long,60.0,50.0,UK100_ETF,3,40,-0.07341863543166549,-0.6019325085362486,-0.12474652765710337
confidence_long,70.0,30.0,DAX40,0,24,-0.047193350104492326,-0.5868003073022767,-0.06143902719565242
confidence_long,70.0,30.0,DAX40,1,14,-0.06249456547906085,-1.0215475426546687,-0.0779372342698289
confidence_long,70.0,30.0,DAX40,2,25,-0.15759242638474968,-1.974201057395804,-0.1711143473906065
confidence_long,70.0,30.0,UK100,3,38,-0.031256942411102995,-0.2079128756160612,-0.08738815312308845
confidence_long,70.0,30.0,CAC40,1,17,-0.06963357421746663,-0.965420973218281,-0.07723259450781961
confidence_long,70.0,30.0,CAC40,0,25,-0.0987003378218424,-1.3873023437068577,-0.10721732429903297
confidence_long,70.0,30.0,CAC40,2,20,-0.04337102314901964,-0.6303648089413013,-0.06804440177918403
confidence_long,70.0,30.0,IBEX35,1,9,-0.05249422025633377,-1.2850603982654876,-0.05818155916345935
confidence_long,70.0,30.0,DAX40,3,40,-0.009696357548665602,-0.04881076686707423,-0.08684066664540346
confidence_long,70.0,30.0,IBEX35,0,18,-0.02446835265714531,-0.3351612125762489,-0.05543586858863114
confidence_long,70.0,30.0,IBEX35,2,16,-0.10543364538905775,-1.9060952699147167,-0.11355026572668969
confidence_long,70.0,30.0,CAC40,3,36,-0.1479002388585584,-1.2053481116027114,-0.15089882835561907
confidence_long,70.0,30.0,FTSE250,1,17,-0.07435892536035027,-0.9970610324779674,-0.07858399724926735
confidence_long,70.0,30.0,FTSE250,0,21,0.031998805249236595,0.41468157474243506,-0.05195570230371116
confidence_long,70.0,30.0,FTSE250,2,14,-6.992788611459577e-05,0.015406047083017618,-0.030631731665930917
confidence_long,70.0,30.0,IBEX35,3,43,-0.06104226179350447,-0.3756706524812051,-0.10908914460150188
confidence_long,70.0,30.0,UK100_ETF,0,26,-0.09983319056038342,-1.2785468842524672,-0.12517428158577137
confidence_long,70.0,30.0,UK100_ETF,1,17,-0.0968165174490554,-1.500218679472667,-0.10069846593846399
confidence_long,70.0,30.0,FTSE250,3,31,-0.05169116548852526,-0.4270486145344085,-0.05771455577431783
confidence_long,70.0,40.0,UK100,1,16,-0.10319748122633188,-1.69892488258753,-0.10319748122633188
confidence_long,70.0,30.0,UK100_ETF,2,20,-0.07286544188028743,-0.9154399048723468,-0.08456015761003643
confidence_long,70.0,40.0,UK100,0,25,-0.0883377620192961,-1.193446190604159,-0.11140808539505476
confidence_long,70.0,30.0,UK100_ETF,3,40,-0.041318661259401646,-0.30335346936850044,-0.07335513087301504
confidence_long,70.0,40.0,UK100,2,23,-0.11310439853104404,-1.3839486569449801,-0.11495107616459121
confidence_long,70.0,40.0,DAX40,0,24,-0.047193350104492326,-0.5868003073022767,-0.06143902719565242
confidence_long,70.0,40.0,DAX40,1,14,-0.06249456547906085,-1.0215475426546687,-0.0779372342698289
confidence_long,70.0,40.0,DAX40,2,25,-0.15759242638474968,-1.974201057395804,-0.1711143473906065
confidence_long,70.0,40.0,UK100,3,38,-0.028989372592733154,-0.19146396726226014,-0.08738815312308856
confidence_long,70.0,40.0,CAC40,1,17,-0.06963357421746663,-0.965420973218281,-0.07723259450781961
confidence_long,70.0,40.0,CAC40,2,20,-0.04162506151668388,-0.6093047296716867,-0.06804440177918403
confidence_long,70.0,40.0,CAC40,0,25,-0.09580282064971413,-1.3514450234587485,-0.10434718771474694
confidence_long,70.0,40.0,IBEX35,1,9,-0.05249422025633377,-1.2850603982654876,-0.05818155916345935
confidence_long,70.0,40.0,DAX40,3,40,-0.009696357548665602,-0.04881076686707423,-0.08684066664540346
confidence_long,70.0,40.0,IBEX35,0,18,-0.02446835265714531,-0.3351612125762489,-0.05543586858863114
confidence_long,70.0,40.0,IBEX35,2,16,-0.10473407832106729,-1.8964244742628134,-0.1128570460025965
confidence_long,70.0,40.0,CAC40,3,36,-0.14237530696892642,-1.1631622832912687,-0.14539333902833929
confidence_long,70.0,40.0,FTSE250,1,17,-0.07435892536035027,-0.9970610324779674,-0.07858399724926735
confidence_long,70.0,40.0,FTSE250,0,21,0.031998805249236595,0.41468157474243506,-0.05195570230371116
confidence_long,70.0,40.0,FTSE250,2,14,-6.992788611459577e-05,0.015406047083017618,-0.030631731665930917
confidence_long,70.0,40.0,IBEX35,3,43,-0.06104226179350447,-0.3756706524812051,-0.10908914460150188
confidence_long,70.0,40.0,UK100_ETF,1,17,-0.0928199072327528,-1.4455239858943074,-0.09671903344439803
confidence_long,70.0,40.0,UK100_ETF,0,26,-0.09981710944680655,-1.2750526016658597,-0.12515865318046882
confidence_long,70.0,40.0,FTSE250,3,31,-0.05169116548852526,-0.4270486145344085,-0.05771455577431783
confidence_long,70.0,40.0,UK100_ETF,2,20,-0.07286544188028743,-0.9154399048723468,-0.08456015761003643
confidence_long,70.0,50.0,UK100,0,25,-0.08312353533786065,-1.1358781261516098,-0.10709366436905055
confidence_long,70.0,50.0,UK100,1,16,-0.0957516465855871,-1.6072543889152762,-0.0957516465855871
confidence_long,70.0,40.0,UK100_ETF,3,40,-0.041318661259401646,-0.30335346936850044,-0.07335513087301504
confidence_long,70.0,50.0,UK100,2,24,-0.12176965054076505,-1.5154288588628282,-0.12359828554669194
confidence_long,70.0,50.0,DAX40,0,24,-0.047193350104492326,-0.5868003073022767,-0.06143902719565242
confidence_long,70.0,50.0,DAX40,1,14,-0.06123700396137555,-1.0094233025520187,-0.07670038741179952
confidence_long,70.0,50.0,DAX40,2,25,-0.15782468478764,-1.9837455954561596,-0.17134287769337597
confidence_long,70.0,50.0,UK100,3,38,-0.021137385947114118,-0.13594739565301311,-0.0840348326140209
confidence_long,70.0,50.0,CAC40,1,17,-0.06431316886145888,-0.9193533916677818,-0.07341673554862016
confidence_long,70.0,50.0,CAC40,2,20,-0.030033491757527786,-0.44491452204589466,-0.06464092365050267
confidence_long,70.0,50.0,CAC40,0,25,-0.09275238002275488,-1.3144305538638712,-0.10132557275216947
confidence_long,70.0,50.0,DAX40,3,40,-0.0023999982821562016,0.0013971127651809501,-0.08229417113125737
confidence_long,70.0,50.0,IBEX35,1,9,-0.042719437771730595,-1.1302559247997195,-0.04846544914494755
confidence_long,70.0,50.0,IBEX35,0,18,-0.02446835265714531,-0.3351612125762489,-0.05543586858863114
confidence_long,70.0,50.0,IBEX35,2,16,-0.10494457332414675,-1.8852568985987526,-0.11306563113279267
confidence_long,70.0,50.0,CAC40,3,37,-0.14543130801603055,-1.223779134105839,-0.1484385858268673
confidence_long,70.0,50.0,FTSE250,1,17,-0.07435892536035027,-0.9970610324779674,-0.07858399724926735
confidence_long,70.0,50.0,FTSE250,0,21,0.038243079046780704,0.4950461414922846,-0.04621940867923735
confidence_long,70.0,50.0,FTSE250,2,14,4.443258539388317e-05,0.01713544427749569,-0.030520866501132282
confidence_long,70.0,50.0,IBEX35,3,43,-0.06104226179350447,-0.3756706524812051,-0.10908914460150188
confidence_long,70.0,50.0,UK100_ETF,1,17,-0.08832810550883274,-1.376088853349336,-0.09224653781193526
confidence_long,70.0,50.0,UK100_ETF,0,28,-0.11227016386617306,-1.467077297765773,-0.1372611348145738
confidence_long,70.0,50.0,FTSE250,3,31,-0.05169116548852526,-0.4270486145344085,-0.05771455577431783
vol_long,50.0,30.0,UK100,0,4,0.0062218471520263385,0.21453463533412384,-0.017329095046490828
vol_long,50.0,30.0,UK100,1,9,-0.040073429110203174,-0.8056919877832748,-0.04298412394491302
vol_long,50.0,30.0,UK100,2,11,-0.015223062034161017,-0.2649295109240981,-0.02943527770697474
confidence_long,70.0,50.0,UK100_ETF,2,20,-0.06828260183096047,-0.8613134200862477,-0.08003512471625374
vol_long,50.0,30.0,DAX40,0,5,-0.043214702669562954,-1.3590816623508024,-0.050505808505851846
vol_long,50.0,30.0,UK100,3,12,-0.01206615597389793,-0.1460423919581995,-0.03699392153267467
vol_long,50.0,30.0,DAX40,1,8,-0.001669939112383112,-0.013251086153233874,-0.03829865689556966
vol_long,50.0,30.0,DAX40,2,16,0.0014003918246745517,0.03774731335516757,-0.05138307927330743
vol_long,50.0,30.0,CAC40,0,7,-0.0230068278888228,-0.5576962238485136,-0.05967467648094282
vol_long,50.0,30.0,DAX40,3,12,0.043621947193380084,0.5057462953703575,-0.029164554102367513
confidence_long,70.0,50.0,UK100_ETF,3,41,-0.045591503293301305,-0.3424937900073145,-0.08259933687091525
vol_long,50.0,30.0,CAC40,1,10,0.013344276036815428,0.22042517647624812,-0.039049136137891516
vol_long,50.0,30.0,CAC40,2,11,0.048910396046628835,0.7853316942878682,-0.022972871868110145
vol_long,50.0,30.0,IBEX35,0,7,-0.011291197413303977,-0.22878996190709672,-0.05252082451367379
vol_long,50.0,30.0,IBEX35,1,6,-0.006985871380101205,-0.13383437399376294,-0.03151538414332833
vol_long,50.0,30.0,CAC40,3,11,0.02777075483829372,0.3479118413010083,-0.023117474402153726
vol_long,50.0,30.0,IBEX35,2,8,-0.0044842218592530125,-0.09034056159496703,-0.02696909066712172
vol_long,50.0,30.0,FTSE250,0,3,0.002170897574138797,0.11151333288400765,-0.02095720147175839
vol_long,50.0,30.0,IBEX35,3,9,-0.032300752617334894,-0.5884635856414631,-0.047125239230803584
vol_long,50.0,30.0,FTSE250,1,8,-0.028508995689977557,-0.57447892912402,-0.03574776223435028
vol_long,50.0,30.0,UK100_ETF,0,6,0.016246276164419537,0.48762881941436736,-0.017502374061883708
vol_long,50.0,30.0,FTSE250,2,10,0.03779677024252148,0.6800631721773224,-0.031235852675577047
vol_long,50.0,30.0,UK100_ETF,1,11,-0.03547904061984375,-0.5636074253542309,-0.05598001338627023
vol_long,50.0,30.0,FTSE250,3,14,-0.013862951574267424,-0.15689227237482709,-0.04824621847200594
vol_long,50.0,40.0,UK100,0,4,0.0062218471520263385,0.21453463533412384,-0.017329095046490828
vol_long,50.0,30.0,UK100_ETF,2,11,0.0019376819256811117,0.048952138584174285,-0.022359489158684354
vol_long,50.0,40.0,UK100,1,9,-0.040073429110203174,-0.8056919877832748,-0.04298412394491302
vol_long,50.0,40.0,DAX40,0,5,-0.043214702669562954,-1.3590816623508024,-0.050505808505851846
vol_long,50.0,40.0,UK100,2,11,-0.015223062034161017,-0.2649295109240981,-0.02943527770697474
vol_long,50.0,30.0,UK100_ETF,3,18,0.028342136096683346,0.35467601055990605,-0.03792877645145021
vol_long,50.0,40.0,UK100,3,12,-0.01206615597389793,-0.1460423919581995,-0.03699392153267467
vol_long,50.0,40.0,DAX40,1,8,-0.001669939112383112,-0.013251086153233874,-0.03829865689556966
vol_long,50.0,40.0,CAC40,0,7,-0.0230068278888228,-0.5576962238485136,-0.05967467648094282
vol_long,50.0,40.0,DAX40,2,16,0.0014003918246745517,0.03774731335516757,-0.05138307927330743
vol_long,50.0,40.0,DAX40,3,12,0.043621947193380084,0.5057462953703575,-0.029164554102367513
vol_long,50.0,40.0,CAC40,1,10,0.013344276036815428,0.22042517647624812,-0.039049136137891516
vol_long,50.0,40.0,CAC40,2,11,0.048910396046628835,0.7853316942878682,-0.022972871868110145
vol_long,50.0,40.0,IBEX35,0,7,-0.011291197413303977,-0.22878996190709672,-0.05252082451367379
vol_long,50.0,40.0,CAC40,3,11,0.02777075483829372,0.3479118413010083,-0.023117474402153726
vol_long,50.0,40.0,IBEX35,1,6,-0.006985871380101205,-0.13383437399376294,-0.03151538414332833
vol_long,50.0,40.0,FTSE250,0,3,0.002170897574138797,0.11151333288400765,-0.02095720147175839
vol_long,50.0,40.0,IBEX35,3,9,-0.032300752617334894,-0.5884635856414631,-0.047125239230803584
vol_long,50.0,40.0,FTSE250,1,8,-0.028508995689977557,-0.57447892912402,-0.03574776223435028
vol_long,50.0,40.0,IBEX35,2,8,-0.0044842218592530125,-0.09034056159496703,-0.02696909066712172
vol_long,50.0,40.0,UK100_ETF,0,6,0.016246276164419537,0.48762881941436736,-0.017502374061883708
vol_long,50.0,40.0,FTSE250,2,10,0.03779677024252148,0.6800631721773224,-0.031235852675577047
vol_long,50.0,40.0,FTSE250,3,14,-0.013862951574267424,-0.15689227237482709,-0.04824621847200594
vol_long,50.0,40.0,UK100_ETF,1,11,-0.03547904061984375,-0.5636074253542309,-0.05598001338627023
