name,require_risk_filter,T_enter,C_enter,R_max,symbol,window,n_trades,total_return,sharpe,max_dd
composite_T60_C70_Rmax5,True,60.0,70.0,5.0,FTSE250,2,11,-0.021866935512391716,-0.39662855079444975,-0.03429633261083609
composite_T60_C70_Rmax5,True,60.0,70.0,5.0,UK100_ETF,1,9,-0.048393957568447,-0.9315961154941693,-0.048393957568447
composite_T60_C70_Rmax5,True,60.0,70.0,5.0,FTSE250,3,21,-0.017673174550341564,-0.14974000928832362,-0.0451616889201617
composite_T60_C70_Rmax5,True,60.0,70.0,5.0,UK100_ETF,0,12,-0.07865814892200962,-1.2334758413773936,-0.10145951859426405
composite_T60_C70_Rmax5,True,60.0,70.0,5.0,IBEX35,3,30,0.04864407988015862,0.36807990259689455,-0.042907111481861326
composite_T60_C70_Rmax5,True,60.0,70.0,5.0,UK100_ETF,2,12,-0.05679593203008593,-0.8424289892709405,-0.07149528693483465
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,UK100,1,18,-0.1043888441951063,-1.550431677016542,-0.1043888441951063
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,UK100,0,30,-0.10584264552414224,-1.3179937934375314,-0.11573935368974686
composite_T60_C70_Rmax5,True,60.0,70.0,5.0,UK100_ETF,3,31,-0.03320535518744416,-0.28373125109899194,-0.05612282382790579
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,UK100,2,25,-0.11451755538918917,-1.40771539831801,-0.11636129057363831
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,DAX40,1,16,-0.07916530899413177,-1.2529728402477973,-0.09433337588807922
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,DAX40,0,32,-0.08241549693174222,-0.9343180969580254,-0.10383412028630756
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,DAX40,2,28,-0.146094481745088,-1.7068154708210483,-0.16053603682172513
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,UK100,3,55,-0.10089274589579567,-0.6072367281601604,-0.1472913678647242
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,CAC40,1,24,-0.11840366056340423,-1.4582900737351538,-0.12560433793699377
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,CAC40,0,29,-0.11384223601178634,-1.6421984192857049,-0.12332754252779343
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,CAC40,2,27,-0.09559219618035275,-1.1627829976195116,-0.10537333954783767
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,IBEX35,0,22,-0.05656629418644643,-0.735721420897308,-0.07864085896250017
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,DAX40,3,57,-0.05290408418936843,-0.28443619414879306,-0.09337745996639757
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,IBEX35,1,12,-0.089836222133852,-1.8405191921888653,-0.09265418268545456
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,IBEX35,2,20,-0.10021951578297172,-1.5810624998832277,-0.10838344519967391
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,CAC40,3,52,-0.21076165170987415,-1.503743541166417,-0.21676674023333797
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,FTSE250,0,28,-0.006997181554701859,-0.057410129225724985,-0.04835112755680926
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,FTSE250,1,20,-0.08503204126090036,-1.0933197428889392,-0.0923709845835643
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,FTSE250,2,21,-0.010568802477074146,-0.12237801585581766,-0.033602430379962245
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,UK100_ETF,1,19,-0.09479040016789642,-1.4285858120396429,-0.09868105705717156
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,UK100_ETF,0,33,-0.14885856055874225,-1.7620123421685387,-0.1599585274595362
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,IBEX35,3,60,-0.004610014770285997,0.000624718539122355,-0.07065169723546094
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,FTSE250,3,42,-0.06166088601457209,-0.40959741752136475,-0.09103919005348304
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,UK100_ETF,2,26,-0.10018019064449801,-1.2173712313035006,-0.11420342397989725
composite_T70_C50_noR,False,70.0,50.0,99.0,UK100,1,29,-0.1346035438755182,-1.7303252346997495,-0.1346035438755182
composite_T70_C50_noR,False,70.0,50.0,99.0,UK100,0,48,-0.12970621137437954,-1.4193120103323575,-0.1386308007463345
composite_T70_C50_noR,False,70.0,50.0,99.0,UK100,2,42,-0.12055740460367192,-1.205723103331063,-0.13712009358744326
composite_T60_C70_Rmax15,True,60.0,70.0,15.0,UK100_ETF,3,54,-0.07286709187839391,-0.48594481621058966,-0.10896704616156438
composite_T70_C50_noR,False,70.0,50.0,99.0,DAX40,0,45,-0.04964627023803225,-0.4469292083839064,-0.09367893981752184
composite_T70_C50_noR,False,70.0,50.0,99.0,DAX40,1,22,-0.059273794161798454,-0.7239225012485626,-0.0718786913506465
composite_T70_C50_noR,False,70.0,50.0,99.0,DAX40,2,37,-0.10834287332675141,-1.0225105770780956,-0.12250826231471301
composite_T70_C50_noR,False,70.0,50.0,99.0,UK100,3,74,-0.10091462577042953,-0.5285685761704036,-0.12869071232062923
composite_T70_C50_noR,False,70.0,50.0,99.0,CAC40,0,44,-0.10051942373966316,-1.0226956300625314,-0.12188109439956374
composite_T70_C50_noR,False,70.0,50.0,99.0,CAC40,1,35,-0.11644184661506207,-1.2361253413795974,-0.11644184661506207
composite_T70_C50_noR,False,70.0,50.0,99.0,CAC40,2,36,-0.08417126713248668,-0.8143481439898351,-0.10961585291739162
composite_T70_C50_noR,False,70.0,50.0,99.0,IBEX35,0,32,-0.07491013911030664,-0.8703586625092103,-0.08919160925305936
composite_T70_C50_noR,False,70.0,50.0,99.0,IBEX35,1,19,-0.07592643673751032,-1.3208835562346175,-0.0822313415772149
composite_T70_C50_noR,False,70.0,50.0,99.0,DAX40,3,87,-0.09981295152588521,-0.4512303558157613,-0.12855874414687918
composite_T70_C50_noR,False,70.0,50.0,99.0,IBEX35,2,30,-0.08713527362625995,-1.1752786777731894,-0.09704170712369109
composite_T70_C50_noR,False,70.0,50.0,99.0,CAC40,3,70,-0.1847143936182749,-1.103487342844774,-0.20831571056127896
composite_T70_C50_noR,False,70.0,50.0,99.0,FTSE250,1,27,-0.097282563148257,-1.0905117781287659,-0.097282563148257
composite_T70_C50_noR,False,70.0,50.0,99.0,FTSE250,0,44,-0.03332257686487372,-0.2990613516631152,-0.07129568560254929
composite_T70_C50_noR,False,70.0,50.0,99.0,FTSE250,2,30,-0.03011241943430487,-0.27681381434540236,-0.06989431038096228
composite_T70_C50_noR,False,70.0,50.0,99.0,UK100_ETF,1,33,-0.13476241746711604,-1.7161221798298636,-0.13932139061460758
composite_T70_C50_noR,False,70.0,50.0,99.0,UK100_ETF,0,52,-0.168135110821222,-1.7979962713779456,-0.17473727869589128
composite_T70_C50_noR,False,70.0,50.0,99.0,IBEX35,3,86,-0.0025469358232832473,0.016898058264102088,-0.07921928806274203
composite_T70_C50_noR,False,70.0,50.0,99.0,FTSE250,3,67,-0.11013880284722632,-0.6234789888663432,-0.13780018141085038
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,UK100,1,13,-0.06868556108772483,-1.258354686170857,-0.07661542873418459
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,UK100,0,17,-0.08611877049581274,-1.3237994923290828,-0.09908123798858826
composite_T70_C50_noR,False,70.0,50.0,99.0,UK100_ETF,2,37,-0.10872938102518415,-1.1380478422801883,-0.12411344526424384
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,UK100,2,19,-0.09482052554955245,-1.2092688056753842,-0.09521673938079167
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,DAX40,0,14,0.01991560052313268,0.3111766344441436,-0.025862096852449667
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,DAX40,1,8,-0.014655983941358475,-0.28501717385049574,-0.03615971629818171
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,UK100,3,38,-0.08806375957208545,-0.5869658326883294,-0.09225733722772478
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,DAX40,2,27,-0.14855160295266467,-1.66174692323487,-0.16650457033578903
composite_T70_C50_noR,False,70.0,50.0,99.0,UK100_ETF,3,85,-0.1954647646973825,-1.2247758044188284,-0.21426493249019107
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,CAC40,1,14,-0.10105172041667065,-1.4396077469150006,-0.1046083294237371
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,CAC40,0,14,-0.05319154295888073,-0.8977073742810977,-0.062145178544170676
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,DAX40,3,39,-0.03970428357706968,-0.23092662947790268,-0.09919533104925349
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,IBEX35,1,11,-0.08593232198876288,-1.7125002938609446,-0.09216895720486362
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,CAC40,2,16,-0.06177297905276591,-0.8264465619226868,-0.06825885895439243
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,IBEX35,0,14,-0.03196525671771511,-0.47903292277630233,-0.06893162634901906
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,IBEX35,2,16,-0.07504096362289603,-1.146080619320161,-0.08507864491015205
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,CAC40,3,27,-0.07466653372870513,-0.5834957032715319,-0.09377053178609196
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,FTSE250,0,16,-0.018208785928979343,-0.256995313995223,-0.07858635124744773
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,FTSE250,1,17,-0.11270335770912565,-1.9633455070249983,-0.12011017269890456
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,FTSE250,2,16,-0.05380673739706321,-0.7583450410386906,-0.07283956677411607
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,UK100_ETF,0,17,-0.13895652134293102,-2.133537516017929,-0.15068118963472166
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,UK100_ETF,1,16,-0.08483855731721524,-1.30644063542301,-0.08483855731721524
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,IBEX35,3,39,0.0550662459341984,0.3625036880669738,-0.05548069889116858
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,FTSE250,3,28,-0.046224674227087426,-0.35269807098158495,-0.0720887017080799
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,UK100_ETF,2,18,-0.10546062368873632,-1.3748245516582414,-0.11045556733159556
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,UK100,1,27,-0.13494790710566362,-1.767039780347403,-0.13494790710566362
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,UK100,0,43,-0.1207044907217587,-1.2713619049862996,-0.12897299305734644
composite_T70_C50_Rmax5,True,70.0,50.0,5.0,UK100_ETF,3,37,-0.05333235387500568,-0.39923571157701293,-0.08880225917902707
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,UK100,2,34,-0.11863060856985808,-1.20035877795199,-0.1352295852244908
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,DAX40,1,21,-0.06089311757221638,-0.7718763379174424,-0.07347631726292181
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,DAX40,0,41,-0.029880920112123177,-0.24516823177708083,-0.09597214896308115
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,DAX40,2,37,-0.12331002372656208,-1.1552038467110344,-0.13723763576965065
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,UK100,3,71,-0.13087688107177486,-0.6875355651126089,-0.1660970931363579
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,CAC40,1,31,-0.12617580616407287,-1.3070936496375913,-0.13331300242905575
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,CAC40,0,42,-0.08740987286026869,-0.8864058504919897,-0.14441907295257528
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,CAC40,2,33,-0.09876689330491084,-0.9342610557188273,-0.11719411199627272
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,DAX40,3,78,-0.08278081943345572,-0.37271587708063136,-0.12108418701819557
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,IBEX35,1,18,-0.09119850007397667,-1.5484422674773284,-0.09739920443671668
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,IBEX35,0,30,-0.061295516479118906,-0.7272042082312035,-0.09719036581983853
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,IBEX35,2,26,-0.11328618199952412,-1.4292650089413694,-0.12290882510916568
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,CAC40,3,65,-0.20146950740738656,-1.21533744106176,-0.22594945013166035
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,FTSE250,1,27,-0.11221269631491326,-1.3159785254825138,-0.11901905624192155
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,FTSE250,0,39,-0.0507132147609245,-0.4644216440962032,-0.08520346718645067
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,FTSE250,2,32,-0.06625023676595465,-0.671338186291444,-0.09608722537329628
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,UK100_ETF,1,29,-0.13357094176701778,-1.679202679414896,-0.13813619284999457
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,UK100_ETF,0,48,-0.19532857029767003,-2.04523860161491,-0.20240711640954112
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,IBEX35,3,74,0.04818740804239341,0.23756447759321553,-0.0699173688007716
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,FTSE250,3,55,-0.08228686258809081,-0.4509758559642439,-0.11577069380190774
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,UK100_ETF,2,35,-0.13918426129346495,-1.475431766292641,-0.14674722506832205
composite_T70_C60_noR,False,70.0,60.0,99.0,UK100,1,26,-0.10477257099853521,-1.4487966052498824,-0.10477257099853521
composite_T70_C60_noR,False,70.0,60.0,99.0,UK100,0,51,-0.12656188364518128,-1.5017534547269258,-0.1308969165645203
composite_T70_C60_noR,False,70.0,60.0,99.0,UK100,2,39,-0.09520771555196039,-1.079788243960715,-0.11172219524751226
composite_T70_C60_noR,False,70.0,60.0,99.0,DAX40,1,21,-0.027450259096672203,-0.3841951730993933,-0.05038629362470326
composite_T70_C60_noR,False,70.0,60.0,99.0,DAX40,0,43,-0.030341153378101282,-0.2956109852744017,-0.07271240974596827
composite_T70_C50_Rmax15,True,70.0,50.0,15.0,UK100_ETF,3,69,-0.1306392092607772,-0.7883547599535257,-0.17969240537145847
composite_T70_C60_noR,False,70.0,60.0,99.0,DAX40,2,38,-0.11909805431455511,-1.328778557399848,-0.13309258017837333
composite_T70_C60_noR,False,70.0,60.0,99.0,UK100,3,88,-0.1217309052367207,-0.6951176439520748,-0.13586273064882493
composite_T70_C60_noR,False,70.0,60.0,99.0,CAC40,0,43,-0.04227883586291359,-0.4414182876213611,-0.07170551065757524
composite_T70_C60_noR,False,70.0,60.0,99.0,CAC40,1,34,-0.1144467305639153,-1.315976943794968,-0.1144467305639153
composite_T70_C60_noR,False,70.0,60.0,99.0,CAC40,2,36,-0.08499556530808472,-0.9043615747391204,-0.11606536600676198
composite_T70_C60_noR,False,70.0,60.0,99.0,IBEX35,1,18,-0.05236013831645592,-1.0579267615582937,-0.06588371605656929
composite_T70_C60_noR,False,70.0,60.0,99.0,DAX40,3,89,-0.06601664461907153,-0.3313138685976063,-0.10433655889110505
composite_T70_C60_noR,False,70.0,60.0,99.0,IBEX35,0,33,-0.06306394778301183,-0.7543914900312241,-0.08324041196430354
composite_T70_C60_noR,False,70.0,60.0,99.0,IBEX35,2,28,-0.09143294716222938,-1.3303123231117613,-0.1012927421864589
composite_T70_C60_noR,False,70.0,60.0,99.0,CAC40,3,69,-0.18940034385331483,-1.2466402508651362,-0.20427708608100814
composite_T70_C60_noR,False,70.0,60.0,99.0,FTSE250,1,26,-0.09460354306868135,-1.1244555249926855,-0.10110310092615404
composite_T70_C60_noR,False,70.0,60.0,99.0,FTSE250,0,45,-0.019939865299788972,-0.18565664957052005,-0.06389592015601142
composite_T70_C60_noR,False,70.0,60.0,99.0,FTSE250,2,29,-0.008242957262422745,-0.0701947364332216,-0.059445134301854385
composite_T70_C60_noR,False,70.0,60.0,99.0,UK100_ETF,1,30,-0.1096764169311949,-1.4411309752846098,-0.11436756926869163
composite_T70_C60_noR,False,70.0,60.0,99.0,UK100_ETF,0,50,-0.1638064785007527,-1.9383120522944384,-0.16969892502304207
composite_T70_C60_noR,False,70.0,60.0,99.0,IBEX35,3,90,-0.03468235208904025,-0.14042891060644733,-0.10540533701015242
composite_T70_C60_noR,False,70.0,60.0,99.0,FTSE250,3,65,-0.11198677906476007,-0.6963551035886254,-0.13423702060395803
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,UK100,1,11,-0.050727121321556434,-0.9737400087361164,-0.05880989978366824
composite_T70_C60_noR,False,70.0,60.0,99.0,UK100_ETF,2,39,-0.07603715112738285,-0.8760172094998043,-0.09335485618372019
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,UK100,0,17,-0.0934419831892026,-1.4553430565291976,-0.1063005784243849
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,UK100,2,17,-0.08897262451425081,-1.1794143985062866,-0.0893713980801496
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,DAX40,0,14,0.01991560052313268,0.3111766344441436,-0.025862096852449667
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,DAX40,1,8,-0.017943683844309444,-0.3537463718722876,-0.039375666824640554
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,DAX40,2,25,-0.15113084334378268,-1.7880924247500272,-0.1690294269042638
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,UK100,3,37,-0.08639451710670187,-0.5842343432686967,-0.10297596469557668
composite_T70_C60_noR,False,70.0,60.0,99.0,UK100_ETF,3,90,-0.15841114975118875,-1.042951643042974,-0.18477547366601577
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,CAC40,1,12,-0.07588454991947513,-1.1354423114395478,-0.08425625149922877
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,CAC40,0,14,-0.05512380363182656,-0.9379804718504079,-0.0640591665054685
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,CAC40,2,15,-0.05419380122651496,-0.7690090590489087,-0.07200426387864411
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,DAX40,3,38,-0.02596507439437412,-0.16372814521052778,-0.08105233949893653
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,IBEX35,0,13,-0.0246472127572559,-0.37443688804846864,-0.061893036736554885
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,IBEX35,1,10,-0.07647143181446314,-1.5724388676405447,-0.08277261818170534
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,IBEX35,2,14,-0.05810877955022786,-0.9494221662194305,-0.06833020937178047
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,CAC40,3,25,-0.06864379710835078,-0.5507416606720544,-0.08088759940618251
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,FTSE250,0,16,-0.01992446193929276,-0.2832273616816241,-0.08019651771673719
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,FTSE250,1,16,-0.10892418611594135,-1.9133182044242227,-0.11636254819321168
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,FTSE250,2,16,-0.05689933824893889,-0.8112540942775032,-0.077993402073399
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,UK100_ETF,0,16,-0.13371431974979242,-2.084806931563939,-0.14551037012195622
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,IBEX35,3,36,0.04384601707230784,0.30606020077841134,-0.06225803493115745
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,UK100_ETF,1,14,-0.0720803427067207,-1.2321924214522895,-0.0720803427067207
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,FTSE250,3,27,-0.08689819479121563,-0.7490312183883405,-0.10574976360868227
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,UK100_ETF,2,16,-0.10207899155812117,-1.4289273853117106,-0.1070928176139414
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,UK100,1,23,-0.09865383873356148,-1.3273965651490325,-0.09865383873356148
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,UK100,0,41,-0.14567349592178858,-1.6438024781831968,-0.15213708741444
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,UK100,2,31,-0.11687312043515308,-1.2716811706088225,-0.12940900312351045
composite_T70_C60_Rmax5,True,70.0,60.0,5.0,UK100_ETF,3,37,-0.0674820357048651,-0.5196439140212171,-0.08541905149238505
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,DAX40,1,19,-0.0509135828376962,-0.6720307581292725,-0.06567645587516924
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,DAX40,0,39,-0.0562116558526482,-0.5371464695972052,-0.09815720123360894
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,DAX40,2,34,-0.14018740361710025,-1.4114885358808942,-0.15384689168731258
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,UK100,3,69,-0.15440811535877097,-0.8514377817623462,-0.18128301996201523
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,CAC40,1,29,-0.11907160314659526,-1.293197069045972,-0.12626682491785235
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,CAC40,0,38,-0.09182349410170787,-1.0302630072797612,-0.12596353836401453
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,CAC40,2,31,-0.1156507788959007,-1.1746198089967543,-0.1441288827721594
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,DAX40,3,71,-0.06451145476096876,-0.311350594820933,-0.10174975588551527
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,IBEX35,1,16,-0.08609839007249209,-1.549069688821292,-0.09233389221487842
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,IBEX35,0,29,-0.054199200232251665,-0.6484247786529976,-0.0903654035582
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,IBEX35,2,24,-0.12039512926334905,-1.6117983464451395,-0.1299406258788044
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,CAC40,3,59,-0.20068196821229556,-1.269187945079805,-0.21983897460692858
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,FTSE250,1,26,-0.1219578471335866,-1.4797393683432547,-0.1219578471335866
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,FTSE250,0,36,-0.02146749607439047,-0.1885955400578049,-0.06773249794809089
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,FTSE250,2,29,-0.04521984260356127,-0.4685718840712263,-0.08318182588907175
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,UK100_ETF,1,26,-0.11785815720074821,-1.597396130424517,-0.12327263125756383
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,UK100_ETF,0,41,-0.18679149394937022,-2.082254111444001,-0.19648303605819661
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,IBEX35,3,70,0.009518515356544688,0.07040012149326585,-0.08904124470335117
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,FTSE250,3,53,-0.11681078231188002,-0.6863317821793973,-0.14781640898133253
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,UK100_ETF,2,32,-0.12957382773214488,-1.441145503935892,-0.13630299456867334
composite_T70_C70_noR,False,70.0,70.0,99.0,UK100,1,24,-0.08697379351864565,-1.4517825691612132,-0.08697379351864565
composite_T70_C70_noR,False,70.0,70.0,99.0,UK100,0,41,-0.06876008118176269,-1.0641077242486399,-0.07475798381629772
composite_T70_C70_noR,False,70.0,70.0,99.0,UK100,2,43,-0.10370477430951597,-1.4758705124551976,-0.10779459323885554
composite_T70_C70_noR,False,70.0,70.0,99.0,DAX40,0,51,-0.027107843916566843,-0.33543227311834184,-0.06089192356234663
composite_T70_C70_noR,False,70.0,70.0,99.0,DAX40,1,21,-0.023301846908591828,-0.4745854148174555,-0.04744896359332251
composite_T70_C60_Rmax15,True,70.0,60.0,15.0,UK100_ETF,3,68,-0.19716933353863786,-1.0510221667778514,-0.2253298418715055
composite_T70_C70_noR,False,70.0,70.0,99.0,UK100,3,78,-0.051522365300805006,-0.3309298525512323,-0.0982017373338312
composite_T70_C70_noR,False,70.0,70.0,99.0,DAX40,2,39,-0.06844407805035613,-1.078799463055233,-0.08832203810271899
composite_T70_C70_noR,False,70.0,70.0,99.0,CAC40,1,28,-0.09555022111784306,-1.3336855813591602,-0.09555022111784306
composite_T70_C70_noR,False,70.0,70.0,99.0,CAC40,0,36,-0.0385164059478349,-0.6187045397350669,-0.05169265582490634
composite_T70_C70_noR,False,70.0,70.0,99.0,CAC40,2,34,-0.012876235160675042,-0.17433330432102878,-0.05497069426302259
composite_T70_C70_noR,False,70.0,70.0,99.0,IBEX35,1,13,-0.051955014251260256,-1.243194792103475,-0.054890258913762535
composite_T70_C70_noR,False,70.0,70.0,99.0,DAX40,3,87,-0.054190543689389026,-0.31736216053845706,-0.08027003726745363
composite_T70_C70_noR,False,70.0,70.0,99.0,IBEX35,0,28,0.009043841898841887,0.15308851871931356,-0.03834993446138657
composite_T70_C70_noR,False,70.0,70.0,99.0,IBEX35,2,27,-0.054780600944647984,-0.9557888419882575,-0.06336495218142857
composite_T70_C70_noR,False,70.0,70.0,99.0,CAC40,3,65,-0.1219016031398985,-0.9706121359611087,-0.143271732456412
composite_T70_C70_noR,False,70.0,70.0,99.0,FTSE250,1,28,-0.07442905457738214,-1.2384753308111607,-0.07442905457738214
composite_T70_C70_noR,False,70.0,70.0,99.0,FTSE250,0,36,0.039904329301437835,0.5066091375528108,-0.04502550368462688
composite_T70_C70_noR,False,70.0,70.0,99.0,FTSE250,2,33,-0.005656726119967259,-0.06417489062307861,-0.026009297481267568
composite_T70_C70_noR,False,70.0,70.0,99.0,UK100_ETF,1,27,-0.08335685953484462,-1.4123540432788564,-0.08335685953484462
composite_T70_C70_noR,False,70.0,70.0,99.0,UK100_ETF,0,41,-0.08820043933207089,-1.323224454567805,-0.09944090071225398
composite_T70_C70_noR,False,70.0,70.0,99.0,FTSE250,3,59,-0.10580101095767425,-0.8486998109882025,-0.11649907946849003
composite_T70_C70_noR,False,70.0,70.0,99.0,IBEX35,3,83,0.041162985287053644,0.260853270134136,-0.05938326239902514
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,UK100,0,12,-0.08784450107149189,-1.7063294471002448,-0.09486403558033851
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,UK100,1,6,-0.02081651835806697,-0.4899265607036349,-0.029327933665603045
composite_T70_C70_noR,False,70.0,70.0,99.0,UK100_ETF,2,42,-0.09052249172898119,-1.4816191349673393,-0.09052249172898119
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,DAX40,0,12,-0.01295882115540714,-0.19816783276409125,-0.047506718761095024
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,UK100,2,15,-0.0739258313693888,-1.0806349493867013,-0.07947765817380315
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,DAX40,1,5,-0.01784397056776199,-0.45284074034894967,-0.04180419620288034
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,DAX40,2,22,-0.17887329163837606,-2.3301948367270815,-0.19413453949947423
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,UK100,3,31,-0.04979739636014513,-0.3564418781586065,-0.07507219061511605
composite_T70_C70_noR,False,70.0,70.0,99.0,UK100_ETF,3,74,-0.061725317113512035,-0.446435006768445,-0.10599329502165877
composite_T70_C70_Rmax5,True,70.0,70.0,5.0,CAC40,0,10,-0.03984336985656556,-0.7695470832906053,-0.048524563043863767
